DUNS,SIC1,LOB,SIC1_DESC,SIC2,SIC2_DESC,SIC3,SIC3_DESC,SIC4,SIC4_DESC,SIC5,SIC5_DESC,SIC6,SIC6_DESC,ACD_IND,CHANGE_IND,POI_NAME,FRAN_CD,FRAN_DESC,STREET_ADDRESS,HOUSE_NUMBER,STREET_PREFIX,STREETNAME,STREETTYPE,STREETSUFFIX,STREETLANG,COUNTRY_NAME,CITY,STATE,POSTALCODE,ADMINAREA,FOODTYPE,CHAINID,PHONE,LATITUDE,LONGITUDE,GEO_ACCURACY,NAIC1,NAIC1_DESC,NAIC2,NAIC2_DESC,NAIC3,NAIC3_DESC,NAIC4,NAIC4_DESC,NAIC5,NAIC5_DESC,NAIC6,NAIC6_DESC,STATUS,SUBSID,HIER,DIAS,TSTYLE1,FRAN_CD1,FRAN_DESC1,TSTYLE2,FRAN_CD2,FRAN_DESC2,TSTYLE3,FRAN_CD3,FRAN_DESC3,TSTYLE4,FRAN_CD4,FRAN_DESC4,TSTYLE5,FRAN_CD5,FRAN_DESC5,GLOBAL_ULT,ULT_NAME,GLOBAL_PAR,PAR_NAME,SALES,EMPS_HERE,SQT_FOOTAGE,RPT_DATE,REC_CLASS,COTTAGE,DOM_ULT,TRDSTYL120,MARKET_IND,ADDR_2, 
389130303,80110000,"OFFICES AND CLINICS OF MEDICAL DOCTORS, N",OFFICES AND CLINICS OF MEDICAL DOCTORS,,,,,,,,,,,A,9,DR. MED. ULRICH SCHULZE KšNIG UND DR. MED. LUDGER FROMMEYER,,,WIENER STR. 8,,,,,,,GERMANY,M†NSTER,,48145,NORDRHEIN-WESTFALEN,,,25134454,+51.965761,+007.650724,D,621111,OFFICES OF PHYSICIANS (EXCEPT,,,,,,,,,,,0,0,00,,GEMEINSCHAFTSPRAXIS,,,,,,,,,,,,,,,389130303,DR. MED. ULRICH SCHULZE KšNIG UND DR. MED. LUDGER FROMMEYER,389130303,DR. MED. ULRICH SCHULZE KšNIG UND DR. MED. LUDGER FROMMEYER,000000000615030,000000005,00000000,091211,,,000000000,GEMEINSCHAFTSPRAXIS,M,, 
333791671,52610000,RETAIL NURSERIES AND GARDEN STORES,RETAIL NURSERIES AND GARDEN STORES,,,,,,,,,,,A,9,HEINER BAETHER UND ERNST WILHELM BAETHER,,,BšSINGHOVENER STR. 33,,,,,,,GERMANY,MEERBUSCH,,40668,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,S,444220,NURSERY AND GARDEN CENTERS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,333791671,HEINER BAETHER UND ERNST WILHELM BAETHER,333791671,HEINER BAETHER UND ERNST WILHELM BAETHER,000000001586923,000000008,00000000,071102,,,000000000,,,, 
320695232,86410000,CIVIC AND SOCIAL ASSOCIATIONS,CIVIC AND SOCIAL ASSOCIATIONS,,,,,,,,,,,A,9,G.S.G.F. GUTACH-SIMONSWALD-GUETENBACH-FURTWANGEN HANDWERKSMEISTERVERBUND GMBH,,,EICHHOF 1,,,,,,,GERMANY,SIMONSWALD,,79263,BADEN-W†RTTEMBERG,,,,+00.000000,-000.000000,N,813410,CIVIC AND SOCIAL ORGANIZATIONS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,320695232,G.S.G.F. GUTACH-SIMONSWALD-GUETENBACH-FURTWANGEN HANDWERKSMEISTERVERBUND GMBH,320695232,G.S.G.F. GUTACH-SIMONSWALD-GUETENBACH-FURTWANGEN HANDWERKSMEISTERVERBUND GMBH,000000000226934,000000002,00000000,040519,,,000000000,,,, 
551463693,73890000,"BUSINESS SERVICES, NEC, NSK","BUSINESS SERVICES, NEC",,,,,,,,,,,A,9,SERVICE 5000 LTD. ZWEIGNIEDERLASSUNG DEUTSCHLAND,,,NEUHŠUSER STR. 47,,,,,,,GERMANY,PADERBORN,,33102,NORDRHEIN-WESTFALEN,,,52511804765,+51.659430,+008.726799,S,561499,ALL OTHER BUSINESS SUPPORT SER,,,,,,,,,,,2,0,00,,SERVICE 5000 LTD. ZWEIGNIEDERL,,,,,,,,,,,,,,,000000000,,000000000,,000000000283491,000000004,00000000,100601,,,000000000,SERVICE 5000 LTD. ZWEIGNIEDERLASSUNG DEUTSCHLAND,M,, 
340048005,54310000,"FRUIT AND VEGETABLE MARKETS, NSK",FRUIT AND VEGETABLE MARKETS,,,,,,,,,,,A,9,MICHAEL SCHNEIDER,,,BOCHUMER STR. 176,,,,,,,GERMANY,HERNE,,44625,NORDRHEIN-WESTFALEN,,,232343127,+00.000000,-000.000000,S,445230,FRUIT AND VEGETABLE MARKETS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340048005,MICHAEL SCHNEIDER,340048005,MICHAEL SCHNEIDER,000000000090636,000000002,00000000,080320,,,000000000,,,, 
312865967,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,IPM INGENIEUR PROJEKTENTWICKLUNG & -MANAGEMENT GMBH,,,AM HANDWERKERZENTRUM 1,,,,,,,GERMANY,PANITZSCH,,04451,SACHSEN,,,,+00.000000,-000.000000,N,541330,ENGINEERING SERVICES,,,,,,,,,,,0,0,00,,IPM INGENIEUR PROJEKT- ENTWICK,,,IV INGENIEUR-,,,,,,,,,,,,312865967,IPM INGENIEUR PROJEKTENTWICKLUNG & -MANAGEMENT GMBH,312865967,IPM INGENIEUR PROJEKTENTWICKLUNG & -MANAGEMENT GMBH,000000000325894,000000004,00000000,040517,,,000000000,IPM INGENIEUR PROJEKT- ENTWICKLUNG & -MANAGEMENT GMBH,,, 
340955771,65310000,REAL ESTATE AGENTS AND MANAGERS,REAL ESTATE AGENTS AND MANAGERS,,,,,,,,,,,A,9,WILLINGER,,,BRILONER STR. 28A,,,,,,,GERMANY,WILLINGEN (UPLAND),,34508,HESSEN,,,56326764,+51.296714,+008.609883,D,531210,OFFICES OF REAL ESTATE AGENTS,,,,,,,,,,,0,0,00,,WILLINGER IMMOBILIEN,,,,,,,,,,,,,,,340955771,WILLINGER,340955771,WILLINGER,000000000233064,000000002,00000000,080728,,,000000000,WILLINGER IMMOBILIEN,,, 
551382315,57310000,"RADIO, TELEVISION, AND ELECTRONIC STORES","RADIO, TELEVISION, AND ELECTRONIC STORES",59990600,TELEPHONE AND COMMUNICATION EQUIPMENT,,,,,,,,,A,9,ANDRE VOM EIGEN,,,AM SCHWARZEN MEER 10,,,,,,,GERMANY,BREMEN,,28205,BREMEN,,,4214914443,+53.071125,+008.834194,D,443112,"RADIO, TELEVISION, AND OTHER E",443112,"RADIO, TELEVISION, AND OTHER E",,,,,,,,,0,0,00,,CAR STEREO CENTRUM BREMEN,,,,,,,,,,,,,,,551382315,ANDRE VOM EIGEN,551382315,ANDRE VOM EIGEN,000000000111458,000000003,00000000,100520,,,000000000,CAR STEREO CENTRUM BREMEN,M,, 
319657615,56510000,"FAMILY CLOTHING STORES, NSK",FAMILY CLOTHING STORES,,,,,,,,,,,A,9,ROBERT ROSSMANN,,,HAUPTSTR. 32,,,,,,,GERMANY,GRO§HEUBACH,,63920,BAYERN,,,937180271,+00.000000,-000.000000,N,448140,FAMILY CLOTHING STORES,,,,,,,,,,,0,0,00,,"TEXTIL-BONN, INH. ROSSMANN",,,,,,,,,,,,,,,319657615,ROBERT ROSSMANN,319657615,ROBERT ROSSMANN,000000000066642,000000001,00000000,020502,,,000000000,"TEXTIL-BONN, INH. ROSSMANN",,, 
319482725,50850000,"INDUSTRIAL SUPPLIES, NSK",INDUSTRIAL SUPPLIES,,,,,,,,,,,A,9,RUDOLF LUDWIG GMBH & CO. KG,,,KALISTR. 41,,,,,,,GERMANY,HEILBRONN,,74076,BADEN-W†RTTEMBERG,,,7131155580,+49.149701,+009.208317,D,423840,INDUSTRIAL SUPPLIES MERCHANT W,,,,,,,,,,,0,0,00,,RUDLUDWIG,,,,,,,,,,,,,,,319482725,RUDOLF LUDWIG GMBH & CO. KG,319482725,RUDOLF LUDWIG GMBH & CO. KG,000000005167575,000000015,00000000,100629,,,000000000,RUDLUDWIG,M,, 
389267498,73890000,"BUSINESS SERVICES, NEC, NSK","BUSINESS SERVICES, NEC",,,,,,,,,,,A,9,UWE SCHROETER,,,KURZER GING 79,,,,,,,GERMANY,SPRINGE,,31832,NIEDERSACHSEN,,,504161689,+00.000000,-000.000000,S,561499,ALL OTHER BUSINESS SUPPORT SER,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,389267498,UWE SCHROETER,389267498,UWE SCHROETER,000000000117516,000000002,00000000,080110,,,000000000,,,, 
389075649,80110000,"OFFICES AND CLINICS OF MEDICAL DOCTORS, N",OFFICES AND CLINICS OF MEDICAL DOCTORS,,,,,,,,,,,A,9,DR.MED. GUENTER WIRTH,,,WILLIBALDSTR. 23,,,,,,,GERMANY,M†NCHEN,,80689,BAYERN,,,,+48.140596,+011.488162,D,621111,OFFICES OF PHYSICIANS (EXCEPT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,389075649,DR.MED. GUENTER WIRTH,389075649,DR.MED. GUENTER WIRTH,000000000170048,000000001,00000000,091104,,,000000000,,M,, 
321966913,38230000,PROCESS CONTROL INSTRUMENTS,PROCESS CONTROL INSTRUMENTS,,,,,,,,,,,A,9,HEMA ELECTRONIC GMBH,,,RšNTGENSTR. 31,,,,,,,GERMANY,AALEN,,73431,BADEN-W†RTTEMBERG,,,736194950,+48.823784,+010.073382,D,334513,INSTRUMENTS AND RELATED PRODUC,,,,,,,,,,,0,0,00,,HEMA,,,,,,,,,,,,,,,321966913,HEMA ELECTRONIC GMBH,321966913,HEMA ELECTRONIC GMBH,000000007430500,000000035,00000000,100608,,,000000000,HEMA,M,, 
340554716,99990000,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS,,,,,,,,,,,A,9,SANTEX MODEN GMBH FASHIONFORUM NUERNBERG,,,S†DWESTPARK 37-41,,,,,,,GERMANY,N†RNBERG,,90449,BAYERN,,,9119678770,+00.000000,-000.000000,N,999990,UNCLASSIFIED ESTABLISHMENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340554716,SANTEX MODEN GMBH FASHIONFORUM NUERNBERG,340554716,SANTEX MODEN GMBH FASHIONFORUM NUERNBERG,000000000000000,000000000,00000000,091102,,,000000000,,,, 
312549381,73710000,"CUSTOM COMPUTER PROGRAMMING SERVICES, NSK",CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,,,,,,,A,9,LIGHT IN SPACE GMBH & CO. KG,,,NEUER KAMP 25,,,,,,,GERMANY,HAMBURG,,20359,HAMBURG,,,4043910863,+00.000000,-000.000000,N,541511,CUSTOM COMPUTER PROGRAMMING SE,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,312549381,LIGHT IN SPACE GMBH & CO. KG,312549381,LIGHT IN SPACE GMBH & CO. KG,000000000180514,000000002,00000000,080301,,,000000000,,M,, 
340927092,70110000,"HOTELS AND MOTELS, NSK",HOTELS AND MOTELS,,,,,,,,,,,A,9,ROLF STEGMANN,,,GAHROER WEG 7,,,,,,,GERMANY,CRINITZ,,03246,BRANDENBURG,,,3532438834,+51.738735,+013.757151,D,721110,HOTELS (EXCEPT CASINO HOTELS),,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340927092,ROLF STEGMANN,340927092,ROLF STEGMANN,000000000081572,000000004,00000000,080722,,,000000000,,,, 
333226772,73890000,"BUSINESS SERVICES, NEC, NSK","BUSINESS SERVICES, NEC",,,,,,,,,,,A,9,SK-LOG GMBH,,,N†NNINGSTR. 4,,,,,,,GERMANY,ESSEN,,45141,NORDRHEIN-WESTFALEN,,,2018994114,+51.469401,+007.054383,D,561499,ALL OTHER BUSINESS SUPPORT SER,,,,,,,,,,,0,0,00,,SK-LOG,,,,,,,,,,,,,,,333226772,SK-LOG GMBH,333226772,SK-LOG GMBH,000000000424025,000000005,00000000,100625,,,000000000,SK-LOG,M,, 
507596315,56210000,WOMENS CLOTHING STORES,WOMEN'S CLOTHING STORES,,,,,,,,,,,A,9,MARCO DAUER,,,GšPENSTR. 23,,,,,,,GERMANY,SANGERHAUSEN,,06526,SACHSEN-ANHALT,,,3464279692,+00.000000,-000.000000,N,448120,WOMEN'S CLOTHING STORES,,,,,,,,,,,0,0,00,,TEXTILIEN DAUER,,,,,,,,,,,,,,,507596315,MARCO DAUER,507596315,MARCO DAUER,000000000129677,000000001,00000000,061220,,,000000000,TEXTILIEN DAUER,M,, 
330743287,50720000,HARDWARE,HARDWARE,,,,,,,,,,,A,9,BESCHLAEGE POINT LEIPZIG GMBH,,,KARL-HEINE-STR. 16,,,,,,,GERMANY,LEIPZIG,,04229,SACHSEN,,,,+51.332259,+012.344490,D,423710,HARDWARE MERCHANT WHOLESALERS,,,,,,,,,,,0,0,00,,BESCHLŠGE POINT LEIPZIG GMBH,,,,,,,,,,,,,,,330743287,BESCHLAEGE POINT LEIPZIG GMBH,330743287,BESCHLAEGE POINT LEIPZIG GMBH,000000000401247,000000004,00000000,100429,,,000000000,BESCHLŠGE POINT LEIPZIG GMBH,M,, 
312784946,81110000,"LEGAL SERVICES, NSK",LEGAL SERVICES,,,,,,,,,,,A,9,"GOLZEM, WOLF & PARTNER",,,KURT-SCHUMACHER-STR. 43,,,,,,,GERMANY,FRANKFURT AM MAIN,,60313,HESSEN,,,692998720,+00.000000,-000.000000,S,541110,OFFICES OF LAWYERS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,312784946,"GOLZEM, WOLF & PARTNER",312784946,"GOLZEM, WOLF & PARTNER",000000000126890,000000002,00000000,080226,,,000000000,,,, 
389802534,62820000,INVESTMENT ADVICE,INVESTMENT ADVICE,87429908,FINANCIAL CONSULTANT,,,,,,,,,A,9,FRANK HESS,,,HAUPTSTR. 61D,,,,,,,GERMANY,WERDAU,,08412,SACHSEN,,,3761884436,+50.713233,+012.395607,D,523930,INVESTMENT ADVICE,541611,ADMINISTRATIVE MANAGEMENT AND,,,,,,,,,0,0,00,,VERMšGENSBERATER HESS,,,,,,,,,,,,,,,389802534,FRANK HESS,389802534,FRANK HESS,000000000184200,000000001,00000000,100811,,,000000000,VERMšGENSBERATER HESS,M,, 
315366562,55410000,GASOLINE SERVICE STATIONS,GASOLINE SERVICE STATIONS,,,,,,,,,,,A,9,ERICH UEBELE GMBH,,,HECHINGER STR. 33,,,,,,,GERMANY,STUTTGART,,70567,BADEN-W†RTTEMBERG,,,711711586,+48.723673,+009.146505,D,447190,OTHER GASOLINE STATIONS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,315366562,ERICH UEBELE GMBH,315366562,ERICH UEBELE GMBH,000000000751536,000000001,00000000,100623,,,000000000,,M,, 
340698483,79970000,MEMBERSHIP SPORTS AND RECREATION CLUBS,MEMBERSHIP SPORTS AND RECREATION CLUBS,,,,,,,,,,,A,9,ANGLERVEREINIGUNG KINZIGSTRAND OFFENBURG- GRIESHEIM,,,HESSELHURSTER STR. 1,,,,,,,GERMANY,OFFENBURG,,77652,BADEN-W†RTTEMBERG,,,78173584,+00.000000,-000.000000,S,713940,FITNESS AND RECREATIONAL SPORT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340698483,ANGLERVEREINIGUNG KINZIGSTRAND OFFENBURG- GRIESHEIM,340698483,ANGLERVEREINIGUNG KINZIGSTRAND OFFENBURG- GRIESHEIM,000000000102289,000000002,00000000,080509,,,000000000,,,, 
325500770,51220000,"DRUGS, PROPRIETARIES, AND SUNDRIES","DRUGS, PROPRIETARIES, AND SUNDRIES",,,,,,,,,,,A,9,CT ARZNEIMITTEL GMBH,,,HšLDERLINSTR. 2,,,,,,,GERMANY,MAINZ,,55131,RHEINLAND-PFALZ,,,,+00.000000,-000.000000,N,424210,DRUGS AND DRUGGISTS' SUNDRIES,,,,,,,,,,,2,0,02,008554429,,,,,,,,,,,,,,,,344276717,MEPHA GMBH,329080089,CT ARZNEIMITTEL GMBH,000000000000000,000000000,00000000,061121,,,344276717,,,, 
340030625,87210000,"ACCOUNTING, AUDITING, AND BOOKKEEPING","ACCOUNTING, AUDITING, AND BOOKKEEPING",,,,,,,,,,,A,9,HANS OPHEY UND THORSTEN BURGHAUS,,,VENLOER STR. 67-69,,,,,,,GERMANY,KEVELAER,,47623,NORDRHEIN-WESTFALEN,,,283293440,+51.581358,+006.241895,D,541219,OTHER ACCOUNTING SERVICES,,,,,,,,,,,0,0,00,,SOZIETŠT OPHEY & BURGHAUS,,,,,,,,,,,,,,,340030625,HANS OPHEY UND THORSTEN BURGHAUS,340030625,HANS OPHEY UND THORSTEN BURGHAUS,000000000157966,000000001,00000000,100727,,,000000000,SOZIETŠT OPHEY & BURGHAUS,M,, 
328845859,36250000,"RELAYS AND INDUSTRIAL CONTROLS, NSK",RELAYS AND INDUSTRIAL CONTROLS,,,,,,,,,,,A,9,KAY OLIVER KROMER,,,FAHRIONSTR. 49,,,,,,,GERMANY,STUTTGART,,70469,BADEN-W†RTTEMBERG,,,7118569666,+48.806574,+009.159911,D,335314,RELAY AND INDUSTRIAL CONTROL M,,,,,,,,,,,2,0,01,007254389,,,,,,,,,,,,,,,,328821454,KAY OLIVER KROMER,328821454,KAY OLIVER KROMER,000000000000000,000000000,00000000,091120,,,328821454,,M,, 
341776122,59990000,"MISCELLANEOUS RETAIL STORES, NEC, NSK","MISCELLANEOUS RETAIL STORES, NEC",,,,,,,,,,,A,9,HERBERT BEHLA,,,NAUNDORFER STR. 17,,,,,,,GERMANY,GRO§ENHAIN,,01558,SACHSEN,,,,+00.000000,-000.000000,N,453998,ALL OTHER MISCELLANEOUS STORE,,,,,,,,,,,2,0,00,,,,,,,,,,,,,,,,,000000000,,000000000,,000000000000000,000000000,00000000,,,,000000000,,M,, 
497902692,72410000,"BARBER SHOPS, NSK",BARBER SHOPS,,,,,,,,,,,A,9,MARIKA AHLERS,,,VAHRENKAMP 6,,,,,,,GERMANY,GOLDENSTEDT,,49424,NIEDERSACHSEN,,,44441282,+52.796933,+008.421490,D,812111,BARBER SHOPS,,,,,,,,,,,0,0,00,,FRISEUR AHLERS,,,,,,,,,,,,,,,497902692,MARIKA AHLERS,497902692,MARIKA AHLERS,000000000063768,000000002,00000000,091001,,,000000000,FRISEUR AHLERS,M,, 
340453109,28330000,"MEDICINALS AND BOTANICALS, NSK",MEDICINALS AND BOTANICALS,,,,,,,,,,,A,9,HOECHST GMBH,,,BERGSTR.,,,,,,,GERMANY,NEUNKIRCHEN,,66539,SAARLAND,,,68214000,+00.000000,-000.000000,N,325411,MEDICINAL AND BOTANICAL MANUFA,,,,,,,,,,,2,0,03,011058332,,,,,,,,,,,,,,,,739980787,SANOFI-AVENTIS,315016386,HOECHST GMBH,000000000000000,000000000,00000000,051130,,,315016386,,,, 
325990641,72410000,"BARBER SHOPS, NSK",BARBER SHOPS,,,,,,,,,,,A,9,WALTER FESS,,,STUTTGARTER STR. 73,,,,,,,GERMANY,BACKNANG,,71522,BADEN-W†RTTEMBERG,,,7191733373,+48.943064,+009.437175,D,812111,BARBER SHOPS,,,,,,,,,,,0,0,00,,FRISEUR IN FORM FESS,,,,,,,,,,,,,,,325990641,WALTER FESS,325990641,WALTER FESS,000000000106280,000000002,00000000,090910,,,000000000,FRISEUR IN FORM FESS,M,, 
328534743,65310000,REAL ESTATE AGENTS AND MANAGERS,REAL ESTATE AGENTS AND MANAGERS,,,,,,,,,,,A,9,JšRN DISCH,,,DUNANTSTR. 16A,,,,,,,GERMANY,FREIBURG IM BREISGAU,,79110,BADEN-W†RTTEMBERG,,,7612927930,+48.006466,+007.829027,D,531210,OFFICES OF REAL ESTATE AGENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,328534743,JšRN DISCH,328534743,JšRN DISCH,000000000129677,000000001,00000000,091209,,,000000000,,M,, 
324650936,99990000,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS,,,,,,,,,,,A,9,DR. CH. EICHLER,,,LANGENDORFER STR. 80,,,,,,,GERMANY,NEUWIED,,56564,RHEINLAND-PFALZ,,,263120077,+00.000000,-000.000000,N,999990,UNCLASSIFIED ESTABLISHMENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,324650936,DR. CH. EICHLER,324650936,DR. CH. EICHLER,000000000000000,000000000,00000000,091107,,,000000000,,,, 
340935180,86990000,"MEMBERSHIP ORGANIZATIONS, NEC, NSK","MEMBERSHIP ORGANIZATIONS, NEC",,,,,,,,,,,A,9,JENS WIEMERS,,,AN DEN 24 HALLEN 14,,,,,,,GERMANY,FRIEDBERG (HESSEN),,61169,HESSEN,,,603118222,+50.342994,+008.757456,S,813990,OTHER SIMILAR ORGANIZATIONS (E,,,,,,,,,,,0,0,00,,RAIFFEISEN-MARKT FRIEDBERG,,,,,,,,,,,,,,,340935180,JENS WIEMERS,340935180,JENS WIEMERS,000000000506267,000000003,00000000,080730,,,000000000,RAIFFEISEN-MARKT FRIEDBERG,,, 
329647080,87310000,"COMMERCIAL PHYSICAL RESEARCH, NSK",COMMERCIAL PHYSICAL RESEARCH,,,,,,,,,,,A,9,AVALON INSTITUT F†R ANGEWANDTE FORSCHUNG GMBH,,,FERDINANDSTR. 35,,,,,,,GERMANY,BERGISCH GLADBACH,,51469,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,S,541712,RESEARCH AND DEVELOPMENT IN TH,,,,,,,,,,,0,0,00,,AVALON INSTITUT F†R ANGEWANDTE,,,HW HANDEL,,,,,,,,,,,,329647080,AVALON INSTITUT F†R ANGEWANDTE FORSCHUNG GMBH,329647080,AVALON INSTITUT F†R ANGEWANDTE FORSCHUNG GMBH,000000000229882,000000002,00000000,080414,,,000000000,AVALON INSTITUT F†R ANGEWANDTE FORSCHUNG GMBH,,, 
332224245,17110000,"PLUMBING, HEATING, AIR-CONDITIONING, NSK","PLUMBING, HEATING, AIR-CONDITIONING",,,,,,,,,,,A,9,LOTHAR JAKOB,,,GARTENSTR. 1,,,,,,,GERMANY,B†TOW,,17209,MECKLENBURG-VORPOMMERN,,,,+00.000000,-000.000000,N,238220,"PLUMBING, HEATING AND AIR-COND",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,332224245,LOTHAR JAKOB,332224245,LOTHAR JAKOB,000000001504303,000000022,00000000,080315,,,000000000,,,, 
325487937,07810000,"LANDSCAPE COUNSELING AND PLANNING, NSK",LANDSCAPE COUNSELING AND PLANNING,07820101,GARDEN MAINTENANCE SERVICES,,,,,,,,,A,9,MICHAELA WEILAND,,,ERIKASTR. 5,,,,,,,GERMANY,DORTMUND,,44267,NORDRHEIN-WESTFALEN,,,230481741,+00.000000,-000.000000,N,541320,LANDSCAPE ARCHITECTURAL SERVIC,561730,LANDSCAPING SERVICES,,,,,,,,,0,0,00,,GARTENSERVICE KLEEBLATT,,,,,,,,,,,,,,,325487937,MICHAELA WEILAND,325487937,MICHAELA WEILAND,000000000115580,000000001,00000000,021220,,,000000000,GARTENSERVICE KLEEBLATT,,, 
312734843,58120000,EATING PLACES,EATING PLACES,,,,,,,,,,,A,9,ERNST AUGUST SENTMEYER,,,MUSEUMSPLATZ 9,,,,,,,GERMANY,B†NDE,,32257,NORDRHEIN-WESTFALEN,,,5223522442,+52.196043,+008.581569,S,722110,FULL-SERVICE RESTAURANTS,,,,,,,,,,,0,0,00,,GASTSTŠTTE TOM TOM INN,,,,,,,,,,,,,,,312734843,ERNST AUGUST SENTMEYER,312734843,ERNST AUGUST SENTMEYER,000000001473600,000000020,00000000,090805,,,000000000,GASTSTŠTTE TOM TOM INN,M,, 
340389709,65310000,REAL ESTATE AGENTS AND MANAGERS,REAL ESTATE AGENTS AND MANAGERS,,,,,,,,,,,A,9,CONTEX IMMOBILIEN VERTRIEBS GMBH,,,LANGE STR. 59,,,,,,,GERMANY,FRANKFURT AM MAIN,,60311,HESSEN,,,,+00.000000,-000.000000,N,531210,OFFICES OF REAL ESTATE AGENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340389709,CONTEX IMMOBILIEN VERTRIEBS GMBH,340389709,CONTEX IMMOBILIEN VERTRIEBS GMBH,000000000599154,000000002,00000000,020704,,,000000000,,,, 
341345040,82990000,"SCHOOLS AND EDUCATIONAL SERVICES, NEC, NS","SCHOOLS AND EDUCATIONAL SERVICES, NEC",87489909,SAFETY TRAINING SERVICE,50459903,COMPUTER SOFTWARE,,,,,,,A,9,AEROLINK INTERNATIONAL GMBH,,,MANGGASSE 7,,,,,,,GERMANY,MILTENBERG,,63897,BAYERN,,,9371668780,+49.700803,+009.255432,D,611699,ALL OTHER MISCELLANEOUS SCHOOL,541618,OTHER MANAGEMENT CONSULTING SE,423430,COMPUTER AND COMPUTER PERIPHER,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341345040,AEROLINK INTERNATIONAL GMBH,341345040,AEROLINK INTERNATIONAL GMBH,000000000151312,000000002,00000000,100201,,,000000000,,M,, 
388920365,80490000,"OFFICES OF HEALTH PRACTITIONERS, NSK",OFFICES OF HEALTH PRACTITIONER,,,,,,,,,,,A,9,KRISTIN DUBIAN,,,IN DEN ABTSMATTEN 6,,,,,,,GERMANY,GRENZACH-WYHLEN,,79639,BADEN-W†RTTEMBERG,,,76248227,+00.000000,-000.000000,N,621399,OFFICES OF ALL OTHER MISCELLAN,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,388920365,KRISTIN DUBIAN,388920365,KRISTIN DUBIAN,000000000118237,000000002,00000000,070907,,,000000000,,,, 
330681912,87480000,"BUSINESS CONSULTING, NEC, NSK","BUSINESS CONSULTING, NEC",,,,,,,,,,,A,9,JENS KIUNKE,,,JOSEPH-NORDEN-WEG 11,,,,,,,GERMANY,HAMBURG,,22455,HAMBURG,,,,+53.642346,+009.945700,D,541618,OTHER MANAGEMENT CONSULTING SE,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,330681912,JENS KIUNKE,330681912,JENS KIUNKE,000000000106280,000000001,00000000,091123,,,000000000,,M,, 
312532685,67320000,"TRUSTS: EDUCATIONAL, RELIGIOUS, ETC., NSK","TRUSTS: EDUCATIONAL, RELIGIOUS, ETC.",87339904,SCIENTIFIC RESEARCH AGENCY,,,,,,,,,A,9,INSTITUT F†R GEMEINWOHL GESELLSCHAFT MIT BESCHRŠNKTER HAFTUNG,,,ADICKESALLEE 63,,,,,,,GERMANY,FRANKFURT AM MAIN,,60322,HESSEN,,,,+50.131906,+008.674414,D,813211,GRANTMAKING FOUNDATIONS,541712,RESEARCH AND DEVELOPMENT IN TH,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,312532685,INSTITUT F†R GEMEINWOHL GESELLSCHAFT MIT BESCHRŠNKTER HAFTUNG,312532685,INSTITUT F†R GEMEINWOHL GESELLSCHAFT MIT BESCHRŠNKTER HAFTUNG,000000000228319,000000001,00000000,100306,,,000000000,,M,, 
326613762,42140000,"LOCAL TRUCKING WITH STORAGE, NSK",LOCAL TRUCKING WITH STORAGE,,,,,,,,,,,A,9,PETRA SPINGIES,,,TEICHWEG 5A,,,,,,,GERMANY,HARTENSTEIN,,04668,SACHSEN,,,3437913293,+51.236980,+012.661711,D,484110,"GENERAL FREIGHT TRUCKING, LOCA",,,,,,,,,,,0,0,00,,MS TRANSPORTE,,,,,,,,,,,,,,,326613762,PETRA SPINGIES,326613762,PETRA SPINGIES,000000000283710,000000002,00000000,100420,,,000000000,MS TRANSPORTE,M,, 
